ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS
VAD10172,,,,,Mundell House,,6038,,Birney,Avenue,0,,0,Vancouver,Municipality,,BC,Pending,1,1,VBL10213,NeighbourhoodBldg,FrontDoor,Building,VBL10213,0,,1,CanadaPost,1,135,Wesbrook Place,,RACHELW,20181211201435,PLAN,20200417211907,,6038 Birney Avenue
VAD10135,,,,,Ivy on the Park - Highrise,Ivy on the Park ,5629,,Birney,Avenue,0,,0,Vancouver,Municipality,,BC,Pending,1,1,VBL10265,NeighbourhoodBldg,FrontDoor,Building,VBL10265,0,,1,CanadaPost,,159,Wesbrook Place,,RACHELW,20181211195411,PLAN,20200417211907,VAD11164,5629 Birney Avenue
VAD10650,,,,,Fairview Crescent Residence (Unit 24),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2615,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211907,VAD11161,2615 Fairview Crescent
VAD10581,,,,,Sage,,5782,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0C1,BC,Current,1,1,VBL10187,NeighbourhoodBldg,FrontDoor,Building,VBL10187,0,,1,CanadaPost,,115,Wesbrook Place,,,,PLAN,20200417211907,,5782 Berton Avenue
VAD10553,,,,,Academy,,5728,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0E5,BC,Current,1,1,VBL10183,NeighbourhoodBldg,FrontDoor,Building,VBL10183,0,,1,CanadaPost,,162,Wesbrook Place,,,,PLAN,20200417211907,,5728 Berton Avenue
VAD11030,,,,,David Lam Management Research Centre,,2033,,Main,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10278,CampusBuilding,FrontDoor,Building,VBL10278,0,,1,,0,0,Academic,,,,PLAN,20200417211908,,2033 Main Mall
VAD10584,,,,,The Wesbrook,,5838,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0A5,BC,Current,1,1,VBL10184,NeighbourhoodBldg,FrontDoor,Building,VBL10184,0,,1,CanadaPost,,69,Wesbrook Place,,,,PLAN,20200417211908,,5838 Berton Avenue
VAD10647,,,,,Fairview Crescent Residence (Unit 23),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2637,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211908,VAD11161,2637 Fairview Crescent
VAD10648,,,,,Fairview Crescent Residence (Unit 23),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2639,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211908,VAD11161,2639 Fairview Crescent
VAD10665,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2606,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211908,VAD11162,2606 Fairview Crescent
VAD10666,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2610,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211908,VAD11162,2610 Fairview Crescent
VAD10561,,,,,David Strangway - Retail,David Strangway,5960,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10070,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417211928,VAD11031,5960 University Boulevard
VAD10942,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5612,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211928,VAD11160,5612 Yalta Place
VAD10943,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2604,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211928,VAD11160,2604 Melfa Lane
VAD11127,Unit,,102,,Focal - Retail,Focal,6111,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C7,BC,Pending,1,0,VBL10232,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,University Blvd,,,,PLAN,20200417211928,VAD11129,"6111 University Boulevard, Unit 102"
VAD11115,Unit,,103,,Focal - Retail,Focal,6111,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C7,BC,Pending,1,0,VBL10232,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,University Blvd,,,,PLAN,20200417211928,VAD11129,"6111 University Boulevard, Unit 103"
VAD11116,Unit,,106,,Focal - Retail,Focal,6111,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C7,BC,Pending,1,0,VBL10232,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,University Blvd,,,,PLAN,20200417211928,VAD11129,"6111 University Boulevard, Unit 106"
VAD10318,,,,,UBC Exchange,,1985,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2C9,BC,Current,1,1,VBL10354,OtherBuilding,ServiceAccess,OutdoorArea,VBL10354,0,,0,,0,0,Academic,Fire Emergency Access,Esri_Anonymous,20190202020316,PLAN,20200417211929,,1985 Wesbrook Mall
VAD10359,,,,,FERIC,,2601,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10020,OtherBuilding,FrontDoor,Building,VBL10020,0,,1,,,0,Academic,,,,PLAN,20200417211929,,2601 East Mall
VAD10430,,,,,St Mark's Duplex (6B),,5922,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211930,,5922 Chancellor Boulevard
VAD10432,,,,,St Mark's Duplex (7A),,5912,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211930,,5912 Chancellor Boulevard
VAD10434,,,,,St Mark's Duplex (8A),,5902,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 0A1,BC,Current,1,0,VBL10279,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211931,,5902 Chancellor Boulevard
VAD10720,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5650,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211832,VAD11160,5650 Yalta Place
VAD10027,,,,,Landscape Operations Building,,2333,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10097,IndoorArea,FrontDoor,IndoorArea,RESA02,0,,1,,,0,Academic,,,,PLAN,20200417211833,,2333 Lower Mall
VAD10124,,,,,Lower Mall Header House,,2331,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10097,CampusBuilding,FrontDoor,Building,VBL10097,0,,1,,1,0,Academic,,,,PLAN,20200417211832,,2331 Lower Mall
VAD10128,,,,,Nitobe Memorial Garden,,1895,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10230,CampusBuilding,FrontGate,SecureOutdoorArea,VBL10230,0,,1,,,0,Academic,,,,PLAN,20200417211832,,1895 Lower Mall
VAD10070,,,,,The Brimacombe Building,,2355,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10066,CampusBuilding,FrontDoor,Building,VBL10066,0,,1,,1,0,Academic,,,,PLAN,20200417211832,,2355 East Mall
VAD10419,Building,,1,,Sage - Townhouses,Sage,5782,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0C1,BC,Current,1,1,VBL10188,NeighbourhoodBldg,Rooftop,Building,VBL10188,0,,0,CanadaPost,,7,Wesbrook Place,,,,PLAN,20200417211832,VAD10581,"5782 Berton Avenue, Building 1"
VAD10528,,,,,Acadia Park & Fairview Crescent Residence Complex - Front Desk ,,2707,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E5,BC,Current,1,0,VBL10185,Complex,FrontDoor,Complex,,0,,1,,1,0,Academic,,,,PLAN,20200417211832,,2707 Tennis Crescent
VAD10814,,,,,B.C. Binning Studios,,6373,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10134,CampusBuilding,FrontDoor,Building,VBL10134,0,,1,,1,0,Academic,,,,PLAN,20200417211832,,6373 University Boulevard
VAD11150,Building,,3,,Walter H. Gage Residence - East Tower,Walter H. Gage Residence,5959,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10393,CampusBuilding,Rooftop,Building,VBC10018,0,,0,,0,366,Academic,,,,PLAN,20200417211832,VAD10613,"5959 Student Union Boulevard, Building 3"
VAD11171,Building,,14,,Vanier Pump Station,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10416,CampusBuilding,FrontDoor,Building,VBL10416,0,,0,,,0,Academic,,RACHELW,20190916181247,PLAN,20200417211833,VAD10604,"1935 Lower Mall, Building 14"
VAD10178,,,,,Morris and Helen Belkin Art Gallery,,1825,,Main,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10315,CampusBuilding,FrontDoor,Building,VBL10315,0,,1,,0,0,Academic,,,,PLAN,20200417212002,,1825 Main Mall
VAD10416,,,,,Somerset (D1),,6378,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417212011,,6378 Larkin Drive
VAD10422,,,,,South Campus Warehouse,,6116,,Nurseries,Road,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10077,CampusBuilding,FrontDoor,Building,VBL10077,0,,1,,1,0,Academic,,,,PLAN,20200417212011,,6116 Nurseries Road
VAD10446,Building,,3,,Totem Park Residence - Totem 3,Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,1,VBL10127,CampusBuilding,Rooftop,Building,VBL10127,0,,0,,0,,Academic,,,,PLAN,20200417212011,VAD10602,"2525 West Mall, Building 3"
VAD11173,Building,,28,,TRIUMF - IAMI,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Pending,1,1,VBL10425,OtherBuilding,FrontDoor,Building,VBL10425,0,,0,,,0,Academic,,RACHELW,20191003182320,PLAN,20200417212011,VAD10741,"4004 Wesbrook Mall, Building 28"
VAD10058,Building,,12,,TRIUMF - Trailer MM,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Retired,1,1,,OtherBuilding,Rooftop,Building,VBL10052,0,,0,,,0,Academic,,,,PLAN,20200417212011,VAD10741,"4004 Wesbrook Mall, Building 12"
VAD10084,Building,,8,,TRIUMF - Trailer AA,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Retired,1,1,,OtherBuilding,Rooftop,Building,VBL10048,0,,0,,,0,Academic,,,,PLAN,20200417212011,VAD10741,"4004 Wesbrook Mall, Building 8"
VAD10059,Building,,10,,TRIUMF - Recycling Marque,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Retired,1,1,,OtherBuilding,Rooftop,Building,VBL10036,0,,0,,,0,Academic,,,,PLAN,20200417212012,VAD10741,"4004 Wesbrook Mall, Building 10"
VAD10970,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5652,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417212012,VAD11160,5652 Yalta Place
VAD10825,,,,,Campus and Community Planning,,2210,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10332,CampusBuilding,FrontDoor,Building,VBL10332,0,,1,,,0,Academic,,,,PLAN,20200417212012,,2210 West Mall
VAD10986,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5501,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417212012,VAD11160,5501 Montgomery Place
VAD10017,,,,,Hugh Dempster Pavilion,,6245,,Agronomy,Road,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10363,CampusBuilding,FrontDoor,Building,VBL10363,0,,1,,1,0,Academic,,,,PLAN,20200417212012,,6245 Agronomy Road
VAD10166,,,,,Mary Bollert Hall,,6253,,Marine,Drive,0,NW,1,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10201,CampusBuilding,FrontDoor,Building,VBL10201,0,,1,,0,0,Academic,,,,PLAN,20200417212012,,6253 NW Marine Drive
VAD10883,,,,,Coast - Duplex (1A),Coast - East,6098,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417212012,VAD10726,6098 Chancellor Boulevard
VAD10207,,,,,MBA House - Retail,MBA House,3392,,Shrum,Lane,0,,0,Vancouver,Municipality,V6S 0B9,BC,Current,1,0,VBL10403,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212006,VAD10134,3392 Shrum Lane
VAD10221,,,,,MBA House - Retail,MBA House,3380,,Shrum,Lane,0,,0,Vancouver,Municipality,V6S 0B9,BC,Current,1,0,VBL10403,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212006,VAD10134,3380 Shrum Lane
VAD11154,Unit,,1,,Ponderosa Commons West - Maple House,Ponderosa Commons West -- Ponderosa Commons,6488,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10310,IndoorArea,Rooftop,IndoorArea,PNCW03,0,,0,,0,336,Academic,,,,PLAN,20200417212007,VAD10168,"6488 University Boulevard, Unit 1"
VAD11099,Unit,,1,,Ponderosa Commons North - Oak House,Ponderosa Commons North -- Ponderosa Commons,6445,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,0,VBL10312,IndoorArea,Rooftop,IndoorArea,PNCN06,0,,0,,0,200,Academic,,,,PLAN,20200417212007,VAD10169,"6445 University Boulevard, Unit 1"
VAD11055,,,,,Webber House,,3388,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J8,BC,Current,1,1,VBL10171,NeighbourhoodBldg,FrontDoor,Building,VBL10171,0,,1,CanadaPost,1,36,Wesbrook Place,,,,PLAN,20200417212007,,3388 Webber Lane
VAD11144,,,,,Virtuoso,,3581,,Ross,Drive,0,,0,Vancouver,Municipality,V6S 0K5,BC,Current,1,1,VBL10345,NeighbourhoodBldg,FrontDoor,Building,VBL10345,0,,1,CanadaPost,,106,Wesbrook Place,,,,PLAN,20200417212007,,3581 Ross Drive
VAD11137,,,,,Village Square,,3338,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J7,BC,Current,1,1,VBL10170,NeighbourhoodBldg,FrontDoor,Building,VBL10170,0,,1,CanadaPost,0,90,Wesbrook Place,,,,PLAN,20200417212007,,3338 Webber Lane
VAD11050,,,,,Esse,,1863,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2J7,BC,Current,1,1,VBL10280,NeighbourhoodBldg,Rooftop,Building,VBL10280,0,,1,CanadaPost,0,23,Chancellor Place,,,,PLAN,20200417212007,,1863 Wesbrook Mall
VAD11029,,,,,Dahlia House,,3515,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0H2,BC,Current,1,1,VBL10096,NeighbourhoodBldg,FrontDoor,Building,VBL10096,0,,1,CanadaPost,1,47,Wesbrook Place,,,,PLAN,20200417212007,,3515 Wesbrook Mall
VAD11074,,,,,The Regency,,5639,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2H6,BC,Current,1,1,VBL10287,NeighbourhoodBldg,FrontDoor,Building,VBL10287,0,,1,CanadaPost,,120,Hampton Place,,,,PLAN,20200417212007,,5639 Hampton Place
VAD11073,,,,,The Pemberley,,5605,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2H2,BC,Current,1,1,VBL10205,NeighbourhoodBldg,FrontDoor,Building,VBL10205,0,,1,CanadaPost,1,72,Hampton Place,,,,PLAN,20200417212008,,5605 Hampton Place
VAD11071,,,,,Thames Court,,5880,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2E9,BC,Current,1,1,VBL10253,NeighbourhoodBldg,Rooftop,Building,VBL10253,0,,1,CanadaPost,,86,Hampton Place,,,,PLAN,20200417212008,,5880 Hampton Place
VAD10619,,,,,Fairview Crescent Residence (Unit 2),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2716,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211947,VAD11162,2716 Fairview Crescent
VAD10620,,,,,Fairview Crescent Residence (Unit 2),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2718,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211947,VAD11162,2718 Fairview Crescent
VAD10624,,,,,Fairview Crescent Residence (Unit 20),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2667,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211947,VAD11161,2667 Fairview Crescent
VAD10621,,,,,Fairview Crescent Residence (Unit 2),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2722,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211947,VAD11162,2722 Fairview Crescent
VAD10622,,,,,Fairview Crescent Residence (Unit 2),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2720,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211947,VAD11162,2720 Fairview Crescent
VAD10623,,,,,Fairview Crescent Residence (Unit 20),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2671,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211948,VAD11161,2671 Fairview Crescent
VAD10830,,,,,UBC Security,UBC Bookstore,2133,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10065,Occupant,FrontDoor,IndoorArea,BOOK01,0,,1,,1,0,Academic,,,,PLAN,20200417211948,VAD11103,2133 East Mall
VAD10831,,,,,Networks of Centres of Excellence,UBC Bookstore,2125,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10065,Occupant,FrontDoor,IndoorArea,BOOK02,0,,1,,0,0,Academic,,,,PLAN,20200417211948,VAD11103,2125 East Mall
VAD10975,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2527,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417212002,VAD11160,2527 Pearkes Lane
VAD10976,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2607,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417212002,VAD11160,2607 Pearkes Lane
VAD10977,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2519,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417212002,VAD11160,2519 Pearkes Lane
VAD10219,,,,,Central - Retail,Central,6001,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417212002,VAD10851,6001 University Boulevard
VAD10094,,,,,Central - Retail,Central,6025,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417212002,VAD10851,6025 University Boulevard
VAD10092,,,,,Central - Retail,Central,6035,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417212002,VAD10851,6035 University Boulevard
VAD10244,,,,,Fairview Crescent Residence (Unit 34),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2686,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417212003,VAD11162,2686 Fairview Crescent
VAD10245,,,,,Fairview Crescent Residence (Unit 34),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2696,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417212003,VAD11162,2696 Fairview Crescent
VAD10171,,,,,Mathematics Annex,,1986,,Mathematics,Road,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10216,CampusBuilding,FrontDoor,Building,VBL10216,0,,1,,1,0,Academic,,,,PLAN,20200417212003,,1986 Mathematics Road
VAD10175,,,,,Mathematics Building,,1984,,Mathematics,Road,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10229,CampusBuilding,FrontDoor,Building,VBL10229,0,,1,,1,0,Academic,,,,PLAN,20200417212003,,1984 Mathematics Road
VAD10246,,,,,Fairview Crescent Residence (Unit 34),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2694,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417212003,VAD11162,2694 Fairview Crescent
VAD10078,,,,,The Mews - Retail,The Mews,3317,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212003,VAD11057,3317 Wesbrook Mall
VAD10844,,,,,Earthquake Engineering Research Facility,Civil and Mechanical Engineering Labs,2235,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10330,Occupant,FrontDoor,IndoorArea,CEML03,0,,1,,0,0,Academic,,,,PLAN,20200417211948,VAD10732,2235 East Mall
VAD11138,,,,,Village Square - Retail,Village Square,5958,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J7,BC,Current,1,0,VBL10170,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,1,0,Wesbrook Place,,,,PLAN,20200417211948,VAD11137,5958 Webber Lane
VAD10766,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2507,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211833,VAD11160,2507 Pearkes Lane
VAD10717,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2503,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211833,VAD11160,2503 Pearkes Lane
VAD10277,,,,,Frank Forward Building,,6350,,Stores,Road,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10044,CampusBuilding,FrontDoor,Building,VBL10044,0,,1,,1,0,Academic,,,,PLAN,20200417211833,,6350 Stores Road
